graph,workload,backend,speedup,repeat,node_count,node,elapsed_seconds,metric,value,unit
nodewise,SWE-bench,pNFS,2,2,,aggregate,,disk_utilization_p95_percent,85.8925813333,%
nodewise,SWE-bench,pNFS,2,2,,aggregate,,network_utilization_p95_percent,77.16183552,%
nodewise,SWE-bench,pNFS,2,2,,storage-1,,disk_utilization_p95_percent,69.501888,%
nodewise,SWE-bench,pNFS,2,2,,storage-1,,network_utilization_p95_percent,70.64817408,%
nodewise,SWE-bench,pNFS,2,2,,storage-2,,disk_utilization_p95_percent,80.52048,%
nodewise,SWE-bench,pNFS,2,2,,storage-2,,network_utilization_p95_percent,73.65447936,%
nodewise,SWE-bench,pNFS,2,2,,storage-3,,disk_utilization_p95_percent,87.301152,%
nodewise,SWE-bench,pNFS,2,2,,storage-3,,network_utilization_p95_percent,78.16393728,%
nodewise,SWE-bench,pNFS,2,2,,storage-4,,disk_utilization_p95_percent,91.539072,%
nodewise,SWE-bench,pNFS,2,2,,storage-4,,network_utilization_p95_percent,82.6733952,%
nodewise,SWE-bench,pNFS,2,2,,storage-5,,disk_utilization_p95_percent,79.672896,%
nodewise,SWE-bench,pNFS,2,2,,storage-5,,network_utilization_p95_percent,69.14502144,%
nodewise,SWE-bench,pNFS,2,2,,storage-6,,disk_utilization_p95_percent,100,%
nodewise,SWE-bench,pNFS,2,2,,storage-6,,network_utilization_p95_percent,88.68600576,%
nodewise,SWE-bench,pNFS,2,3,,aggregate,,disk_utilization_p95_percent,88.0398958667,%
nodewise,SWE-bench,pNFS,2,3,,aggregate,,network_utilization_p95_percent,79.090881408,%
nodewise,SWE-bench,pNFS,2,3,,storage-1,,disk_utilization_p95_percent,71.2394352,%
nodewise,SWE-bench,pNFS,2,3,,storage-1,,network_utilization_p95_percent,72.414378432,%
nodewise,SWE-bench,pNFS,2,3,,storage-2,,disk_utilization_p95_percent,82.533492,%
nodewise,SWE-bench,pNFS,2,3,,storage-2,,network_utilization_p95_percent,75.495841344,%
nodewise,SWE-bench,pNFS,2,3,,storage-3,,disk_utilization_p95_percent,89.4836808,%
nodewise,SWE-bench,pNFS,2,3,,storage-3,,network_utilization_p95_percent,80.118035712,%
nodewise,SWE-bench,pNFS,2,3,,storage-4,,disk_utilization_p95_percent,93.8275488,%
nodewise,SWE-bench,pNFS,2,3,,storage-4,,network_utilization_p95_percent,84.74023008,%
nodewise,SWE-bench,pNFS,2,3,,storage-5,,disk_utilization_p95_percent,81.6647184,%
nodewise,SWE-bench,pNFS,2,3,,storage-5,,network_utilization_p95_percent,70.873646976,%
nodewise,SWE-bench,pNFS,2,3,,storage-6,,disk_utilization_p95_percent,100,%
nodewise,SWE-bench,pNFS,2,3,,storage-6,,network_utilization_p95_percent,90.903155904,%
resource,Conversation,3FS,1,1,,aggregate,,disk_utilization_p95_percent,51.1485,%
resource,Conversation,3FS,1,1,,aggregate,,network_utilization_p95_percent,73.21782,%
resource,Conversation,3FS,1,2,,aggregate,,disk_utilization_p95_percent,52.46,%
resource,Conversation,3FS,1,2,,aggregate,,network_utilization_p95_percent,75.0952,%
resource,Conversation,3FS,1,3,,aggregate,,disk_utilization_p95_percent,53.7715,%
resource,Conversation,3FS,1,3,,aggregate,,network_utilization_p95_percent,76.97258,%
resource,Conversation,fs-native,1,1,,aggregate,,disk_utilization_p95_percent,68.757,%
resource,Conversation,fs-native,1,1,,aggregate,,network_utilization_p95_percent,11.87316,%
resource,Conversation,fs-native,1,2,,aggregate,,disk_utilization_p95_percent,70.52,%
resource,Conversation,fs-native,1,2,,aggregate,,network_utilization_p95_percent,12.1776,%
resource,Conversation,fs-native,1,3,,aggregate,,disk_utilization_p95_percent,72.283,%
resource,Conversation,fs-native,1,3,,aggregate,,network_utilization_p95_percent,12.48204,%
resource,Conversation,pNFS,1,1,,aggregate,,disk_utilization_p95_percent,60.372,%
resource,Conversation,pNFS,1,1,,aggregate,,network_utilization_p95_percent,65.30238,%
resource,Conversation,pNFS,1,2,,aggregate,,disk_utilization_p95_percent,61.92,%
resource,Conversation,pNFS,1,2,,aggregate,,network_utilization_p95_percent,66.9768,%
resource,Conversation,pNFS,1,3,,aggregate,,disk_utilization_p95_percent,63.468,%
resource,Conversation,pNFS,1,3,,aggregate,,network_utilization_p95_percent,68.65122,%
resource,GAIA,3FS,1,1,,aggregate,,disk_utilization_p95_percent,46.3905,%
resource,GAIA,3FS,1,1,,aggregate,,network_utilization_p95_percent,72.17886,%
resource,GAIA,3FS,1,2,,aggregate,,disk_utilization_p95_percent,47.58,%
resource,GAIA,3FS,1,2,,aggregate,,network_utilization_p95_percent,74.0296,%
resource,GAIA,3FS,1,3,,aggregate,,disk_utilization_p95_percent,48.7695,%
resource,GAIA,3FS,1,3,,aggregate,,network_utilization_p95_percent,75.88034,%
resource,GAIA,fs-native,1,1,,aggregate,,disk_utilization_p95_percent,62.361,%
resource,GAIA,fs-native,1,1,,aggregate,,network_utilization_p95_percent,11.70468,%
resource,GAIA,fs-native,1,2,,aggregate,,disk_utilization_p95_percent,63.96,%
resource,GAIA,fs-native,1,2,,aggregate,,network_utilization_p95_percent,12.0048,%
resource,GAIA,fs-native,1,3,,aggregate,,disk_utilization_p95_percent,65.559,%
resource,GAIA,fs-native,1,3,,aggregate,,network_utilization_p95_percent,12.30492,%
resource,GAIA,pNFS,1,1,,aggregate,,disk_utilization_p95_percent,54.756,%
resource,GAIA,pNFS,1,1,,aggregate,,network_utilization_p95_percent,64.37574,%
resource,GAIA,pNFS,1,2,,aggregate,,disk_utilization_p95_percent,56.16,%
resource,GAIA,pNFS,1,2,,aggregate,,network_utilization_p95_percent,66.0264,%
resource,GAIA,pNFS,1,3,,aggregate,,disk_utilization_p95_percent,57.564,%
resource,GAIA,pNFS,1,3,,aggregate,,network_utilization_p95_percent,67.67706,%
resource,SWE-bench,3FS,1,1,,aggregate,,disk_utilization_p95_percent,64.233,%
resource,SWE-bench,3FS,1,1,,aggregate,,network_utilization_p95_percent,76.07496,%
resource,SWE-bench,3FS,1,2,,aggregate,,disk_utilization_p95_percent,65.88,%
resource,SWE-bench,3FS,1,2,,aggregate,,network_utilization_p95_percent,78.0256,%
resource,SWE-bench,3FS,1,3,,aggregate,,disk_utilization_p95_percent,67.527,%
resource,SWE-bench,3FS,1,3,,aggregate,,network_utilization_p95_percent,79.97624,%
resource,SWE-bench,fs-native,1,1,,aggregate,,disk_utilization_p95_percent,86.346,%
resource,SWE-bench,fs-native,1,1,,aggregate,,network_utilization_p95_percent,12.33648,%
resource,SWE-bench,fs-native,1,2,,aggregate,,disk_utilization_p95_percent,88.56,%
resource,SWE-bench,fs-native,1,2,,aggregate,,network_utilization_p95_percent,12.6528,%
resource,SWE-bench,fs-native,1,3,,aggregate,,disk_utilization_p95_percent,90.774,%
resource,SWE-bench,fs-native,1,3,,aggregate,,network_utilization_p95_percent,12.96912,%
resource,SWE-bench,pNFS,1,1,,aggregate,,disk_utilization_p95_percent,75.816,%
resource,SWE-bench,pNFS,1,1,,aggregate,,network_utilization_p95_percent,67.85064,%
resource,SWE-bench,pNFS,1,2,,aggregate,,disk_utilization_p95_percent,77.76,%
resource,SWE-bench,pNFS,1,2,,aggregate,,network_utilization_p95_percent,69.5904,%
resource,SWE-bench,pNFS,1,3,,aggregate,,disk_utilization_p95_percent,79.704,%
resource,SWE-bench,pNFS,1,3,,aggregate,,network_utilization_p95_percent,71.33016,%
resource,ToolAgent,3FS,1,1,,aggregate,,disk_utilization_p95_percent,59.475,%
resource,ToolAgent,3FS,1,1,,aggregate,,network_utilization_p95_percent,75.036,%
resource,ToolAgent,3FS,1,2,,aggregate,,disk_utilization_p95_percent,61,%
resource,ToolAgent,3FS,1,2,,aggregate,,network_utilization_p95_percent,76.96,%
resource,ToolAgent,3FS,1,3,,aggregate,,disk_utilization_p95_percent,62.525,%
resource,ToolAgent,3FS,1,3,,aggregate,,network_utilization_p95_percent,78.884,%
resource,ToolAgent,fs-native,1,1,,aggregate,,disk_utilization_p95_percent,79.95,%
resource,ToolAgent,fs-native,1,1,,aggregate,,network_utilization_p95_percent,12.168,%
resource,ToolAgent,fs-native,1,2,,aggregate,,disk_utilization_p95_percent,82,%
resource,ToolAgent,fs-native,1,2,,aggregate,,network_utilization_p95_percent,12.48,%
resource,ToolAgent,fs-native,1,3,,aggregate,,disk_utilization_p95_percent,84.05,%
resource,ToolAgent,fs-native,1,3,,aggregate,,network_utilization_p95_percent,12.792,%
resource,ToolAgent,pNFS,1,1,,aggregate,,disk_utilization_p95_percent,70.2,%
resource,ToolAgent,pNFS,1,1,,aggregate,,network_utilization_p95_percent,66.924,%
resource,ToolAgent,pNFS,1,2,,aggregate,,disk_utilization_p95_percent,72,%
resource,ToolAgent,pNFS,1,2,,aggregate,,network_utilization_p95_percent,68.64,%
resource,ToolAgent,pNFS,1,3,,aggregate,,disk_utilization_p95_percent,73.8,%
resource,ToolAgent,pNFS,1,3,,aggregate,,network_utilization_p95_percent,70.356,%
resource,WildClaw,3FS,1,1,,aggregate,,disk_utilization_p95_percent,55.9065,%
resource,WildClaw,3FS,1,1,,aggregate,,network_utilization_p95_percent,74.25678,%
resource,WildClaw,3FS,1,2,,aggregate,,disk_utilization_p95_percent,57.34,%
resource,WildClaw,3FS,1,2,,aggregate,,network_utilization_p95_percent,76.1608,%
resource,WildClaw,3FS,1,3,,aggregate,,disk_utilization_p95_percent,58.7735,%
resource,WildClaw,3FS,1,3,,aggregate,,network_utilization_p95_percent,78.06482,%
resource,WildClaw,fs-native,1,1,,aggregate,,disk_utilization_p95_percent,75.153,%
resource,WildClaw,fs-native,1,1,,aggregate,,network_utilization_p95_percent,12.04164,%
resource,WildClaw,fs-native,1,2,,aggregate,,disk_utilization_p95_percent,77.08,%
resource,WildClaw,fs-native,1,2,,aggregate,,network_utilization_p95_percent,12.3504,%
resource,WildClaw,fs-native,1,3,,aggregate,,disk_utilization_p95_percent,79.007,%
resource,WildClaw,fs-native,1,3,,aggregate,,network_utilization_p95_percent,12.65916,%
resource,WildClaw,pNFS,1,1,,aggregate,,disk_utilization_p95_percent,65.988,%
resource,WildClaw,pNFS,1,1,,aggregate,,network_utilization_p95_percent,66.22902,%
resource,WildClaw,pNFS,1,2,,aggregate,,disk_utilization_p95_percent,67.68,%
resource,WildClaw,pNFS,1,2,,aggregate,,network_utilization_p95_percent,67.9272,%
resource,WildClaw,pNFS,1,3,,aggregate,,disk_utilization_p95_percent,69.372,%
resource,WildClaw,pNFS,1,3,,aggregate,,network_utilization_p95_percent,69.62538,%
scaling,SWE-bench,3FS,2,1,1,aggregate,,disk_utilization_p95_percent,89.7,%
scaling,SWE-bench,3FS,2,1,1,aggregate,,network_utilization_p95_percent,59.0611194407,%
scaling,SWE-bench,3FS,2,1,1,aggregate,,read_p99_latency_ms,22.2187348644,ms
scaling,SWE-bench,3FS,2,1,1,aggregate,,wall_throughput_gb_per_second,1.4640963803,GB/s
scaling,SWE-bench,3FS,2,1,2,aggregate,,disk_utilization_p95_percent,64.5697618258,%
scaling,SWE-bench,3FS,2,1,2,aggregate,,network_utilization_p95_percent,74.1856404158,%
scaling,SWE-bench,3FS,2,1,2,aggregate,,read_p99_latency_ms,16.0994728505,ms
scaling,SWE-bench,3FS,2,1,2,aggregate,,wall_throughput_gb_per_second,2.48848440966,GB/s
scaling,SWE-bench,3FS,2,1,3,aggregate,,disk_utilization_p95_percent,53.4366530965,%
scaling,SWE-bench,3FS,2,1,3,aggregate,,network_utilization_p95_percent,83.3591261006,%
scaling,SWE-bench,3FS,2,1,3,aggregate,,read_p99_latency_ms,12.3879528243,ms
scaling,SWE-bench,3FS,2,1,3,aggregate,,wall_throughput_gb_per_second,3.20522058142,GB/s
scaling,SWE-bench,3FS,2,1,4,aggregate,,disk_utilization_p95_percent,46.8,%
scaling,SWE-bench,3FS,2,1,4,aggregate,,network_utilization_p95_percent,88.9231264249,%
scaling,SWE-bench,3FS,2,1,4,aggregate,,read_p99_latency_ms,10.1368021343,ms
scaling,SWE-bench,3FS,2,1,4,aggregate,,wall_throughput_gb_per_second,3.70670119735,GB/s
scaling,SWE-bench,3FS,2,1,5,aggregate,,disk_utilization_p95_percent,42.2709264939,%
scaling,SWE-bench,3FS,2,1,5,aggregate,,network_utilization_p95_percent,92.2978632122,%
scaling,SWE-bench,3FS,2,1,5,aggregate,,read_p99_latency_ms,8.77141022113,ms
scaling,SWE-bench,3FS,2,1,5,aggregate,,wall_throughput_gb_per_second,4.05757341233,GB/s
scaling,SWE-bench,3FS,2,1,6,aggregate,,disk_utilization_p95_percent,38.9277033218,%
scaling,SWE-bench,3FS,2,1,6,aggregate,,network_utilization_p95_percent,94.3447445422,%
scaling,SWE-bench,3FS,2,1,6,aggregate,,read_p99_latency_ms,7.94325816328,ms
scaling,SWE-bench,3FS,2,1,6,aggregate,,wall_throughput_gb_per_second,4.30306906529,GB/s
scaling,SWE-bench,3FS,2,2,1,aggregate,,disk_utilization_p95_percent,92,%
scaling,SWE-bench,3FS,2,2,1,aggregate,,network_utilization_p95_percent,60.5755071187,%
scaling,SWE-bench,3FS,2,2,1,aggregate,,read_p99_latency_ms,21.6632664928,ms
scaling,SWE-bench,3FS,2,2,1,aggregate,,wall_throughput_gb_per_second,1.50163731312,GB/s
scaling,SWE-bench,3FS,2,2,2,aggregate,,disk_utilization_p95_percent,66.2253967444,%
scaling,SWE-bench,3FS,2,2,2,aggregate,,network_utilization_p95_percent,76.0878363239,%
scaling,SWE-bench,3FS,2,2,2,aggregate,,read_p99_latency_ms,15.6969860293,ms
scaling,SWE-bench,3FS,2,2,2,aggregate,,wall_throughput_gb_per_second,2.55229170222,GB/s
scaling,SWE-bench,3FS,2,2,3,aggregate,,disk_utilization_p95_percent,54.8068236887,%
scaling,SWE-bench,3FS,2,2,3,aggregate,,network_utilization_p95_percent,85.4965395904,%
scaling,SWE-bench,3FS,2,2,3,aggregate,,read_p99_latency_ms,12.0782540037,ms
scaling,SWE-bench,3FS,2,2,3,aggregate,,wall_throughput_gb_per_second,3.28740572453,GB/s
scaling,SWE-bench,3FS,2,2,4,aggregate,,disk_utilization_p95_percent,48,%
scaling,SWE-bench,3FS,2,2,4,aggregate,,network_utilization_p95_percent,91.2032065896,%
scaling,SWE-bench,3FS,2,2,4,aggregate,,read_p99_latency_ms,9.88338208092,ms
scaling,SWE-bench,3FS,2,2,4,aggregate,,wall_throughput_gb_per_second,3.80174481779,GB/s
scaling,SWE-bench,3FS,2,2,5,aggregate,,disk_utilization_p95_percent,43.354796404,%
scaling,SWE-bench,3FS,2,2,5,aggregate,,network_utilization_p95_percent,94.6644750894,%
scaling,SWE-bench,3FS,2,2,5,aggregate,,read_p99_latency_ms,8.5521249656,ms
scaling,SWE-bench,3FS,2,2,5,aggregate,,wall_throughput_gb_per_second,4.16161375624,GB/s
scaling,SWE-bench,3FS,2,2,6,aggregate,,disk_utilization_p95_percent,39.9258495608,%
scaling,SWE-bench,3FS,2,2,6,aggregate,,network_utilization_p95_percent,96.7638405561,%
scaling,SWE-bench,3FS,2,2,6,aggregate,,read_p99_latency_ms,7.7446767092,ms
scaling,SWE-bench,3FS,2,2,6,aggregate,,wall_throughput_gb_per_second,4.41340416953,GB/s
scaling,SWE-bench,3FS,2,3,1,aggregate,,disk_utilization_p95_percent,94.3,%
scaling,SWE-bench,3FS,2,3,1,aggregate,,network_utilization_p95_percent,62.0898947966,%
scaling,SWE-bench,3FS,2,3,1,aggregate,,read_p99_latency_ms,21.1348941393,ms
scaling,SWE-bench,3FS,2,3,1,aggregate,,wall_throughput_gb_per_second,1.53917824595,GB/s
scaling,SWE-bench,3FS,2,3,2,aggregate,,disk_utilization_p95_percent,67.881031663,%
scaling,SWE-bench,3FS,2,3,2,aggregate,,network_utilization_p95_percent,77.990032232,%
scaling,SWE-bench,3FS,2,3,2,aggregate,,read_p99_latency_ms,15.3141327115,ms
scaling,SWE-bench,3FS,2,3,2,aggregate,,wall_throughput_gb_per_second,2.61609899477,GB/s
scaling,SWE-bench,3FS,2,3,3,aggregate,,disk_utilization_p95_percent,56.1769942809,%
scaling,SWE-bench,3FS,2,3,3,aggregate,,network_utilization_p95_percent,87.6339530801,%
scaling,SWE-bench,3FS,2,3,3,aggregate,,read_p99_latency_ms,11.7836624426,ms
scaling,SWE-bench,3FS,2,3,3,aggregate,,wall_throughput_gb_per_second,3.36959086765,GB/s
scaling,SWE-bench,3FS,2,3,4,aggregate,,disk_utilization_p95_percent,49.2,%
scaling,SWE-bench,3FS,2,3,4,aggregate,,network_utilization_p95_percent,93.4832867544,%
scaling,SWE-bench,3FS,2,3,4,aggregate,,read_p99_latency_ms,9.64232398138,ms
scaling,SWE-bench,3FS,2,3,4,aggregate,,wall_throughput_gb_per_second,3.89678843824,GB/s
scaling,SWE-bench,3FS,2,3,5,aggregate,,disk_utilization_p95_percent,44.4386663141,%
scaling,SWE-bench,3FS,2,3,5,aggregate,,network_utilization_p95_percent,97.0310869667,%
scaling,SWE-bench,3FS,2,3,5,aggregate,,read_p99_latency_ms,8.3435365518,ms
scaling,SWE-bench,3FS,2,3,5,aggregate,,wall_throughput_gb_per_second,4.26565410015,GB/s
scaling,SWE-bench,3FS,2,3,6,aggregate,,disk_utilization_p95_percent,40.9239957998,%
scaling,SWE-bench,3FS,2,3,6,aggregate,,network_utilization_p95_percent,99.18293657,%
scaling,SWE-bench,3FS,2,3,6,aggregate,,read_p99_latency_ms,7.55578215531,ms
scaling,SWE-bench,3FS,2,3,6,aggregate,,wall_throughput_gb_per_second,4.52373927377,GB/s
scaling,SWE-bench,fs-native,2,1,1,aggregate,,disk_utilization_p95_percent,69.225,%
scaling,SWE-bench,fs-native,2,1,1,aggregate,,network_utilization_p95_percent,11.7,%
scaling,SWE-bench,fs-native,2,1,1,aggregate,,read_p99_latency_ms,10.7692307692,ms
scaling,SWE-bench,fs-native,2,1,1,aggregate,,wall_throughput_gb_per_second,1.51125,GB/s
scaling,SWE-bench,fs-native,2,1,2,aggregate,,disk_utilization_p95_percent,69.225,%
scaling,SWE-bench,fs-native,2,1,2,aggregate,,network_utilization_p95_percent,11.7,%
scaling,SWE-bench,fs-native,2,1,2,aggregate,,read_p99_latency_ms,10.7692307692,ms
scaling,SWE-bench,fs-native,2,1,2,aggregate,,wall_throughput_gb_per_second,1.51125,GB/s
scaling,SWE-bench,fs-native,2,1,3,aggregate,,disk_utilization_p95_percent,69.225,%
scaling,SWE-bench,fs-native,2,1,3,aggregate,,network_utilization_p95_percent,11.7,%
scaling,SWE-bench,fs-native,2,1,3,aggregate,,read_p99_latency_ms,10.7692307692,ms
scaling,SWE-bench,fs-native,2,1,3,aggregate,,wall_throughput_gb_per_second,1.51125,GB/s
scaling,SWE-bench,fs-native,2,1,4,aggregate,,disk_utilization_p95_percent,69.225,%
scaling,SWE-bench,fs-native,2,1,4,aggregate,,network_utilization_p95_percent,11.7,%
scaling,SWE-bench,fs-native,2,1,4,aggregate,,read_p99_latency_ms,10.7692307692,ms
scaling,SWE-bench,fs-native,2,1,4,aggregate,,wall_throughput_gb_per_second,1.51125,GB/s
scaling,SWE-bench,fs-native,2,1,5,aggregate,,disk_utilization_p95_percent,69.225,%
scaling,SWE-bench,fs-native,2,1,5,aggregate,,network_utilization_p95_percent,11.7,%
scaling,SWE-bench,fs-native,2,1,5,aggregate,,read_p99_latency_ms,10.7692307692,ms
scaling,SWE-bench,fs-native,2,1,5,aggregate,,wall_throughput_gb_per_second,1.51125,GB/s
scaling,SWE-bench,fs-native,2,1,6,aggregate,,disk_utilization_p95_percent,69.225,%
scaling,SWE-bench,fs-native,2,1,6,aggregate,,network_utilization_p95_percent,11.7,%
scaling,SWE-bench,fs-native,2,1,6,aggregate,,read_p99_latency_ms,10.7692307692,ms
scaling,SWE-bench,fs-native,2,1,6,aggregate,,wall_throughput_gb_per_second,1.51125,GB/s
scaling,SWE-bench,fs-native,2,2,1,aggregate,,disk_utilization_p95_percent,71,%
scaling,SWE-bench,fs-native,2,2,1,aggregate,,network_utilization_p95_percent,12,%
scaling,SWE-bench,fs-native,2,2,1,aggregate,,read_p99_latency_ms,10.5,ms
scaling,SWE-bench,fs-native,2,2,1,aggregate,,wall_throughput_gb_per_second,1.55,GB/s
scaling,SWE-bench,fs-native,2,2,2,aggregate,,disk_utilization_p95_percent,71,%
scaling,SWE-bench,fs-native,2,2,2,aggregate,,network_utilization_p95_percent,12,%
scaling,SWE-bench,fs-native,2,2,2,aggregate,,read_p99_latency_ms,10.5,ms
scaling,SWE-bench,fs-native,2,2,2,aggregate,,wall_throughput_gb_per_second,1.55,GB/s
scaling,SWE-bench,fs-native,2,2,3,aggregate,,disk_utilization_p95_percent,71,%
scaling,SWE-bench,fs-native,2,2,3,aggregate,,network_utilization_p95_percent,12,%
scaling,SWE-bench,fs-native,2,2,3,aggregate,,read_p99_latency_ms,10.5,ms
scaling,SWE-bench,fs-native,2,2,3,aggregate,,wall_throughput_gb_per_second,1.55,GB/s
scaling,SWE-bench,fs-native,2,2,4,aggregate,,disk_utilization_p95_percent,71,%
scaling,SWE-bench,fs-native,2,2,4,aggregate,,network_utilization_p95_percent,12,%
scaling,SWE-bench,fs-native,2,2,4,aggregate,,read_p99_latency_ms,10.5,ms
scaling,SWE-bench,fs-native,2,2,4,aggregate,,wall_throughput_gb_per_second,1.55,GB/s
scaling,SWE-bench,fs-native,2,2,5,aggregate,,disk_utilization_p95_percent,71,%
scaling,SWE-bench,fs-native,2,2,5,aggregate,,network_utilization_p95_percent,12,%
scaling,SWE-bench,fs-native,2,2,5,aggregate,,read_p99_latency_ms,10.5,ms
scaling,SWE-bench,fs-native,2,2,5,aggregate,,wall_throughput_gb_per_second,1.55,GB/s
scaling,SWE-bench,fs-native,2,2,6,aggregate,,disk_utilization_p95_percent,71,%
scaling,SWE-bench,fs-native,2,2,6,aggregate,,network_utilization_p95_percent,12,%
scaling,SWE-bench,fs-native,2,2,6,aggregate,,read_p99_latency_ms,10.5,ms
scaling,SWE-bench,fs-native,2,2,6,aggregate,,wall_throughput_gb_per_second,1.55,GB/s
scaling,SWE-bench,fs-native,2,3,1,aggregate,,disk_utilization_p95_percent,72.775,%
scaling,SWE-bench,fs-native,2,3,1,aggregate,,network_utilization_p95_percent,12.3,%
scaling,SWE-bench,fs-native,2,3,1,aggregate,,read_p99_latency_ms,10.243902439,ms
scaling,SWE-bench,fs-native,2,3,1,aggregate,,wall_throughput_gb_per_second,1.58875,GB/s
scaling,SWE-bench,fs-native,2,3,2,aggregate,,disk_utilization_p95_percent,72.775,%
scaling,SWE-bench,fs-native,2,3,2,aggregate,,network_utilization_p95_percent,12.3,%
scaling,SWE-bench,fs-native,2,3,2,aggregate,,read_p99_latency_ms,10.243902439,ms
scaling,SWE-bench,fs-native,2,3,2,aggregate,,wall_throughput_gb_per_second,1.58875,GB/s
scaling,SWE-bench,fs-native,2,3,3,aggregate,,disk_utilization_p95_percent,72.775,%
scaling,SWE-bench,fs-native,2,3,3,aggregate,,network_utilization_p95_percent,12.3,%
scaling,SWE-bench,fs-native,2,3,3,aggregate,,read_p99_latency_ms,10.243902439,ms
scaling,SWE-bench,fs-native,2,3,3,aggregate,,wall_throughput_gb_per_second,1.58875,GB/s
scaling,SWE-bench,fs-native,2,3,4,aggregate,,disk_utilization_p95_percent,72.775,%
scaling,SWE-bench,fs-native,2,3,4,aggregate,,network_utilization_p95_percent,12.3,%
scaling,SWE-bench,fs-native,2,3,4,aggregate,,read_p99_latency_ms,10.243902439,ms
scaling,SWE-bench,fs-native,2,3,4,aggregate,,wall_throughput_gb_per_second,1.58875,GB/s
scaling,SWE-bench,fs-native,2,3,5,aggregate,,disk_utilization_p95_percent,72.775,%
scaling,SWE-bench,fs-native,2,3,5,aggregate,,network_utilization_p95_percent,12.3,%
scaling,SWE-bench,fs-native,2,3,5,aggregate,,read_p99_latency_ms,10.243902439,ms
scaling,SWE-bench,fs-native,2,3,5,aggregate,,wall_throughput_gb_per_second,1.58875,GB/s
scaling,SWE-bench,fs-native,2,3,6,aggregate,,disk_utilization_p95_percent,72.775,%
scaling,SWE-bench,fs-native,2,3,6,aggregate,,network_utilization_p95_percent,12.3,%
